City,Fuel Type,Body Type,km,price,ownerNo,Manufacturer,model,modelYear,Insurance Validity,Engine Displacement,Transmission,Mileage,Seats,Color,No of Cylinder,Drive Type,Seating Capacity,Steering Type,No Door Numbers
Kolkata,Petrol,Hatchback,49546,333000,1,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002019,Comprehensive,998.0,Manual,23.95,5,Grey,3,FWD,5,Power,5
Kolkata,Petrol,Sedan,38698,405999,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002014,Comprehensive,1197.0,Manual,22.41,5,Brown,4,FWD,5,Electric,4
Kolkata,Petrol,Sedan,32814,675000,1,Honda,Honda City,1970-01-01 00:00:00.000002018,Comprehensive,1497.0,Manual,17.4,5,Brown,4,FWD,5,Electric,4
Kolkata,Petrol,Sedan,14642,329000,1,Hyundai,Hyundai Xcent,1970-01-01 00:00:00.000002015,Third Party,1197.0,Manual,19.1,5,Blue,4,FWD ,5,Power,4
Kolkata,Petrol,Hatchback,33429,279000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002017,Comprehensive,796.0,Manual,24.7,5,Red,3,FWD,5,Power,5
Kolkata,Petrol,Sedan,36448,299000,2,Hyundai,Hyundai Sonata,1970-01-01 00:00:00.000002012,Comprehensive,2359.0,Manual,13.44,5,White,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,30739,622000,1,Hyundai,Hyundai Grand i10 Nios,1970-01-01 00:00:00.000002022,Comprehensive,1197.0,Manual,20.7,5,Blue,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,21300,798000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002021,Comprehensive,1197.0,Manual,21.0,5,Grey,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,13463,618000,1,Hyundai,Hyundai Grand i10 Nios,1970-01-01 00:00:00.000002020,Comprehensive,1197.0,Manual,20.7,5,Blue,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,15477,430999,1,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002019,Third Party insurance,998.0,Automatic,21.7,5,Grey,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,33000,415000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002018,Third Party insurance,998.0,Automatic,20.51,5,Blue,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,50000,180000,2,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002010,Third Party insurance,1197.0,Manual,20.36,5,Dark Black,4,FWD,5,Power,4
Kolkata,Petrol,SUV,15766,3700000,1,Audi,Audi Q2,1970-01-01 00:00:00.000002021,Comprehensive,1984.0,Automatic,18.9,5,Black,4,AWD,5,Power,5
Kolkata,Diesel,SUV,28895,1675000,1,Hyundai,Hyundai Alcazar,1970-01-01 00:00:00.000002021,Comprehensive,1493.0,Automatic,18.1,6,White,4,FWD,6,Power,5
Kolkata,Petrol,Hatchback,10000,620000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Manual,21.4,5,Dark Black,4,FWD,5,Power,5
Kolkata,Diesel,Sedan,50000,380000,1,Volkswagen,Volkswagen Vento,1970-01-01 00:00:00.000002015,Third Party insurance,1498.0,Manual,20.34,5,Dark Black,4,FWD,5,Power,4
Kolkata,Diesel,SUV,70000,840000,2,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002016,Third Party insurance,1997.0,Automatic,16.0,7,Silver,4,FWD,7,Power,5
Kolkata,Diesel,Sedan,24600,3500000,1,Mercedes-Benz,Mercedes-Benz C-Class,1970-01-01 00:00:00.000002020,Third Party insurance,1950.0,Automatic,12.6,5,Silver,4,RWD,5,Power,4
Kolkata,Diesel,SUV,10711,1550000,1,Mahindra,Mahindra Thar,1970-01-01 00:00:00.000002023,Comprehensive,2184.0,Manual,15.2,4,Black,4,4X4,4,Power,3
Kolkata,Petrol,MUV,90000,600000,1,Maruti,Maruti Ertiga,1970-01-01 00:00:00.000002018,Third Party insurance,1373.0,Manual,17.5,7,Dark Black,4,FWD,7,Power,5
Kolkata,Petrol,SUV,19712,868000,1,Hyundai,Hyundai Venue,1970-01-01 00:00:00.000002020,Comprehensive,998.0,Manual,18.27,5,White,3,FWD,5,Electric,5
Kolkata,Petrol,Sedan,31772,917000,1,Honda,Honda City,1970-01-01 00:00:00.000002019,Comprehensive,1497.0,Automatic,18.0,5,Grey,4,FWD,5,Power,4
Kolkata,Diesel,Sedan,150000,100000,1,Hindustan Motors,Ambassador,1970-01-01 00:00:00.000002013,Third Party insurance,1995.0,Manual,12.8,5,Yellow,4,FWD,5,Power,4
Kolkata,Petrol,Sedan,31055,867000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002019,Third Party insurance,1591.0,Manual,17.0,5,Black,4,FWD,5,Power,4
Kolkata,Petrol,SUV,25695,827000,1,Renault,Renault Duster,1970-01-01 00:00:00.000002021,Comprehensive,1498.0,Manual,16.42,5,Blue,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,20000,420000,1,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002021,Third Party insurance,998.0,Manual,21.7,5,White,3,FWD,5,Power,5
Kolkata,Diesel,SUV,24181,942000,1,Mahindra,Mahindra XUV300,1970-01-01 00:00:00.000002019,Comprehensive,1497.0,Manual,20.0,5,Red,4,FWD,5,Power,5
Kolkata,Diesel,SUV,70000,1300000,1,Kia,Kia Seltos,1970-01-01 00:00:00.000002020,Third Party insurance,1493.0,Automatic,18.0,5,Dark Black,4,FWD,5,Electric,5
Kolkata,Petrol,SUV,42970,803999,1,Renault,Renault Duster,1970-01-01 00:00:00.000002020,Comprehensive,1498.0,Manual,16.42,5,Silver,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,12541,179000,2,Maruti,Maruti Alto,1970-01-01 00:00:00.000002012,Comprehensive,796.0,Manual,19.7,5,Red,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,10000,550000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Manual,18.6,5,Dark Black,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,10000,650000,2,Hyundai,Hyundai Grand i10 Nios,1970-01-01 00:00:00.000002021,Third Party insurance,1197.0,Manual,20.7,5,Dark Black,4,FWD,5,Electric,5
Kolkata,Petrol,Sedan,49817,449000,1,Honda,Honda City,1970-01-01 00:00:00.000002015,Comprehensive,1497.0,Manual,16.8,5,Golden Brown,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,10000,650000,2,Hyundai,Hyundai Grand i10 Nios,1970-01-01 00:00:00.000002021,Third Party insurance,1197.0,Manual,20.7,5,Dark Black,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,30000,250000,2,Renault,Renault KWID,1970-01-01 00:00:00.000002016,Third Party insurance,999.0,Manual,23.01,5,Dark Black,3,FWD,5,Power,5
Kolkata,Petrol,SUV,10000,821000,2,Tata,Tata Nexon,1970-01-01 00:00:00.000002022,Third Party insurance,1199.0,Manual,17.33,5,Dark Black,3,FWD,5,Electric,5
Kolkata,Diesel,Hatchback,20000,300000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002013,Third Party insurance,1120.0,Manual,24.0,5,Dark Black,3,FWD,5,Power,5
Kolkata,Petrol,MUV,10000,950000,2,Maruti,Maruti XL6,1970-01-01 00:00:00.000002021,Third Party insurance,1462.0,Manual,19.01,6,Dark Black,4,FWD,6,Power,5
Kolkata,Diesel,SUV,80000,700000,2,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002015,Third Party insurance,1997.0,Manual,16.0,7,Dark Black,4,FWD,7,Power,5
Kolkata,Diesel,Sedan,70000,280000,2,Hyundai,Hyundai Xcent,1970-01-01 00:00:00.000002014,Third Party insurance,1120.0,Manual,24.4,5,Dark Black,3,FWD ,5,Power,4
Kolkata,Petrol,Hatchback,6347,663000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002020,Comprehensive,1197.0,Manual,21.21,5,Blue,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,19437,559000,2,Maruti,Maruti Ignis,1970-01-01 00:00:00.000002019,Comprehensive,1197.0,Automatic,20.89,5,White,4,FWD,5,Electrical,5
Kolkata,Diesel,Hatchback,61262,500000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002019,Third Party insurance,1248.0,Manual,28.4,5,White,4,FWD,5,Power,5
Kolkata,Petrol,SUV,6059,934000,1,Tata,Tata Nexon,1970-01-01 00:00:00.000002021,Comprehensive,1199.0,Manual,17.33,5,Blue,3,FWD,5,Electric,5
Kolkata,Diesel,Hatchback,9134,914000,1,Tata,Tata Altroz,1970-01-01 00:00:00.000002022,Comprehensive,1497.0,Manual,23.64,5,Black,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,23092,840000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002022,Comprehensive,1197.0,Manual,21.4,5,Grey,4,FWD,5,Power,5
Kolkata,Diesel,Hatchback,33937,684000,1,Tata,Tata Altroz,1970-01-01 00:00:00.000002020,Comprehensive,1497.0,Manual,23.64,5,Red,4,FWD,5,Electric,5
Kolkata,Petrol,Sedan,20000,524000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002015,Third Party insurance,1373.0,Manual,20.73,5,White,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,49134,442000,1,Toyota,Toyota Etios Liva,1970-01-01 00:00:00.000002017,Comprehensive,1197.0,Manual,17.71,5,Grey,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,71900,192000,2,Maruti,Maruti Ritz,1970-01-01 00:00:00.000002010,Comprehensive,1197.0,Manual,21.1,5,Blue,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,20000,580000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002020,Third Party insurance,998.0,Manual,21.79,5,Dark Black,3,FWD,5,Power,5
Kolkata,Diesel,Sedan,20000,3800000,1,BMW,BMW 5 Series,1970-01-01 00:00:00.000002019,Third Party insurance,1995.0,Automatic,18.12,5,Black,4,RWD,5,Power,4
Kolkata,Petrol,Sedan,10000,828999,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002021,Third Party insurance,1199.0,Automatic,18.3,5,Dark Black,4,FWD,5,Electric,4
Kolkata,Diesel,SUV,22336,2649000,1,Ford,Ford Endeavour,1970-01-01 00:00:00.000002017,Comprehensive,3198.0,Automatic,10.91,7,Maroon,4,4WD,7,Power,5
Kolkata,Diesel,SUV,30000,1950000,1,BMW,BMW X1,1970-01-01 00:00:00.000002016,Third Party insurance,1995.0,Automatic,20.68,5,Dark Black,4,4WD,5,Power,5
Kolkata,Petrol,Hatchback,10000,600000,2,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Manual,18.6,5,Blue,4,FWD,5,Power,5
Kolkata,Petrol,Sedan,48384,775000,1,Honda,Honda City,1970-01-01 00:00:00.000002019,Comprehensive,1497.0,Manual,17.4,5,White,4,FWD,5,Power,4
Kolkata,Petrol,SUV,32000,1365000,1,MG,MG Hector,1970-01-01 00:00:00.000002019,Third Party insurance,1451.0,Automatic,13.96,5,White,4,FWD,5,Power,5
Kolkata,Petrol,Sedan,20000,850000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002020,Third Party insurance,1598.0,Manual,14.3,5,Dark Black,4,FWD,5,Power,4
Kolkata,Petrol,Sedan,56023,434999,1,Toyota,Toyota Etios,1970-01-01 00:00:00.000002015,Comprehensive,1496.0,Manual,16.78,5,White,4,FWD,5,Power,4
Kolkata,Diesel,Sedan,60840,956000,2,Hyundai,Hyundai Elantra,1970-01-01 00:00:00.000002019,Comprehensive,1582.0,Manual,22.54,5,Black,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,18984,430999,1,Nissan,Nissan Micra,1970-01-01 00:00:00.000002017,Comprehensive,1198.0,Automatic,19.34,5,Blue,3,FWD,5,Power,5
Kolkata,Petrol,MUV,50000,575000,1,Maruti,Maruti Ertiga,1970-01-01 00:00:00.000002014,Third Party insurance,1373.0,Manual,16.02,7,Dark Black,4,FWD,7,Power,5
Kolkata,Diesel,Sedan,115173,432000,1,Tata,Tata Zest,1970-01-01 00:00:00.000002017,Comprehensive,1248.0,Manual,22.95,5,Silver,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,26251,254999,1,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002014,Third Party insurance,998.0,Manual,20.92,5,Red,3,FWD,5,Power,5
Kolkata,Diesel,SUV,35700,1675000,2,Mercedes-Benz,Mercedes-Benz GLA Class,1970-01-01 00:00:00.000002015,Third Party insurance,2143.0,Automatic,17.9,5,Silver,4,AWD,5,Power,5
Kolkata,Petrol,Hatchback,6230,479000,2,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002021,Comprehensive,998.0,Automatic,21.7,5,Silver,3,FWD,5,Power,5
Kolkata,Petrol,SUV,30000,763000,1,Tata,Tata Nexon,1970-01-01 00:00:00.000002020,Third Party insurance,1199.0,Manual,17.33,5,Dark Black,3,FWD,5,Electric,5
Kolkata,Petrol,Sedan,25228,846000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002022,Third Party insurance,1199.0,Automatic,18.3,5,Grey,4,FWD,5,Electric,4
Kolkata,Petrol,SUV,46717,999000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002019,Comprehensive,1591.0,Manual,15.8,5,Black,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,20000,280000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002013,Third Party insurance,1197.0,Manual,20.36,5,Dark Black,4,FWD,5,Power,4
Kolkata,Petrol,MUV,120000,775000,1,Maruti,Maruti Ertiga,1970-01-01 00:00:00.000002018,Third Party insurance,1462.0,Automatic,18.69,7,Dark Black,4,2WD,7,Power,5
Kolkata,Diesel,Sedan,65000,350000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002014,Third Party,1598.0,Manual,20.5,5,Golden,4,FWD,5,Power,4
Kolkata,Petrol,Sedan,91000,445000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002018,Comprehensive,1199.0,Manual,19.5,5,Brown,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,45000,500000,1,Hyundai,Hyundai i20 Active,1970-01-01 00:00:00.000002017,Third Party,1197.0,Manual,17.19,5,White,4,FWD,5,Power,5
Kolkata,Petrol,Coupe,30000,21000000,1,Mercedes-Benz,Mercedes-Benz AMG GT,1970-01-01 00:00:00.000002016,Third Party insurance,3982.0,Automatic,12.65,2,Dark Black,8,RWD,2,Power,2
Kolkata,Petrol,Sedan,30000,825000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002019,Third Party insurance,1462.0,Manual,21.56,5,Dark Black,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,60000,509999,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Manual,21.4,5,Dark Black,4,FWD,5,Power,5
Kolkata,Petrol,Sedan,56000,325000,1,Toyota,Toyota Etios,1970-01-01 00:00:00.000002014,Third Party,1496.0,Manual,16.78,5,Silver,4,FWD,5,Power,4
Kolkata,Petrol,Sedan,54419,500000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002016,Third Party insurance,1591.0,Manual,17.01,5,Grey,4,FWD,5,Power,4
Kolkata,Petrol,MUV,22746,640000,1,Renault,Renault Triber,1970-01-01 00:00:00.000002020,Comprehensive,999.0,Automatic,18.2,7,Blue,3,FWD,7,Electric,5
Kolkata,Petrol,Hatchback,5385,334000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002020,Third Party insurance,796.0,Manual,22.05,5,Grey,3,FWD,5,Power,5
Kolkata,Diesel,Sedan,40375,1250000,1,Audi,Audi A6,1970-01-01 00:00:00.000002014,Comprehensive,1968.0,Automatic,17.68,5,Red,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,10837,774000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002020,Comprehensive,998.0,Automatic,20.28,5,Red,3,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,4521,326000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002020,Comprehensive,796.0,Manual,22.05,5,Red,3,FWD,5,Power,5
Kolkata,Diesel,Sedan,25990,2400000,2,BMW,BMW 3 Series,1970-01-01 00:00:00.000002019,Comprehensive,1995.0,Automatic,22.69,5,Blue,4,RWD,5,Power,4
Kolkata,Petrol,Sedan,6805,634000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002021,Comprehensive,1197.0,Manual,22.41,5,Red,4,FWD,5,Electric,4
Kolkata,Diesel,Sedan,47000,825000,1,Mercedes-Benz,Mercedes-Benz C-Class,1970-01-01 00:00:00.000002011,Third Party insurance,2143.0,Automatic,14.94,5,Golden,4,RWD,5,Power,4
Kolkata,Petrol,Hatchback,23733,458000,1,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002021,Comprehensive,998.0,Automatic,21.7,5,Orange,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,9473,413999,1,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002021,Comprehensive,998.0,Manual,21.7,5,Red,3,FWD,5,Power,5
Kolkata,Diesel,SUV,150000,310000,1,Renault,Renault Duster,1970-01-01 00:00:00.000002013,Third Party insurance,1461.0,Manual,19.01,5,Brown,4,FWD,5,Power,5
Kolkata,Petrol,Sedan,70000,450000,2,Hyundai,Hyundai Xcent,1970-01-01 00:00:00.000002015,Third Party insurance,1197.0,Automatic,16.9,5,Dark Black,4,FWD ,5,Power,4
Kolkata,Diesel,SUV,38200,4495000,2,Volvo,Volvo XC60,1970-01-01 00:00:00.000002019,Third Party insurance,1969.0,Automatic,11.2,5,White,4,AWD,5,Power,5
Kolkata,Diesel,SUV,76187,2025000,1,Mahindra,Mahindra Alturas G4,1970-01-01 00:00:00.000002020,Comprehensive,2157.0,Automatic,12.05,7,Silver,4,FWD,7,Power,5
Kolkata,Diesel,SUV,40000,2460000,1,BMW,BMW X3,1970-01-01 00:00:00.000002016,Third Party insurance,2993.0,Automatic,16.55,5,Dark Black,6,4WD,5,Power,5
Kolkata,Petrol,Sedan,89398,500000,3,Honda,Honda New Accord,1970-01-01 00:00:00.000002008,Comprehensive,2354.0,Automatic,11.7,5,Golden,4,FWD,5,Power,4
Kolkata,Petrol,Sedan,50000,900000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002018,Third Party insurance,1591.0,Manual,17.0,5,Dark Black,4,FWD,5,Power,4
Kolkata,Petrol,Sedan,70000,1200000,3,Toyota,Toyota Camry,1970-01-01 00:00:00.000002014,Third Party insurance,2494.0,Automatic,19.16,5,White,4,FWD,5,Power,4
Kolkata,Diesel,SUV,37000,400000,1,Mahindra,Mahindra TUV 300,1970-01-01 00:00:00.000002017,Third Party insurance,1493.0,Manual,18.49,7,Silver,3,RWD,7,Power,5
Kolkata,Petrol,Hatchback,42000,149000,2,Ford,Ford Figo,1970-01-01 00:00:00.000002011,Comprehensive,1196.0,Manual,15.6,5,Green,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,19392,324000,1,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002016,Comprehensive,998.0,Automatic,23.95,5,Red,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,9522,356000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002021,Comprehensive,796.0,Manual,22.05,5,Blue,3,FWD,5,Power,5
Kolkata,Petrol,Sedan,28880,295000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002014,Comprehensive,1198.0,Manual,18.0,5,Grey,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,19003,229999,1,Chevrolet,Chevrolet Beat,1970-01-01 00:00:00.000002016,Comprehensive,1199.0,Manual,18.6,5,Red,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,28329,268000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002016,Comprehensive,796.0,Manual,22.74,5,Blue,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,9326,690000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002022,Third Party insurance,1197.0,Manual,21.0,5,Red,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,47584,549000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002020,Comprehensive,1197.0,Manual,21.21,5,Grey,4,FWD,5,Electric,5
Kolkata,Petrol,SUV,10000,1600000,2,Kia,Kia Seltos,1970-01-01 00:00:00.000002022,Third Party insurance,1353.0,Manual,16.5,5,White,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,24021,487000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002019,Comprehensive,1197.0,Manual,18.9,5,Blue,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,44094,302000,2,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002019,Comprehensive,998.0,Manual,23.95,5,Silver,3,FWD,5,Power,5
Kolkata,Diesel,SUV,45107,1750000,1,Jeep,Jeep Compass,1970-01-01 00:00:00.000002020,Comprehensive,1956.0,Automatic,17.1,5,Black,4,4X4,5,Power,5
Kolkata,Petrol,Sedan,9470,425000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Automatic,18.5,5,Grey,4,FWD,5,Power,4
Kolkata,Diesel,MUV,125000,284000,1,Toyota,Toyota Innova,1970-01-01 00:00:00.000002007,Comprehensive,2494.0,Manual,12.99,8,Black,4,RWD,8,Power,5
Kolkata,Petrol,Hatchback,7000,430000,1,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002021,Comprehensive,998.0,Manual,21.7,5,Orange,3,FWD,5,Power,5
Kolkata,Diesel,Hatchback,73000,445000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002018,Comprehensive,1248.0,Manual,27.39,5,Red,4,FWD,5,Power,5
Kolkata,Petrol,SUV,11000,1199000,1,Maruti,Maruti Brezza,1970-01-01 00:00:00.000002022,Comprehensive,1462.0,Manual,19.89,5,Silver,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,30000,170000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002010,Third Party insurance,1197.0,Manual,20.36,5,Dark Black,4,FWD,5,Power,4
Kolkata,Diesel,SUV,35500,350000,1,Nissan,Nissan Terrano,1970-01-01 00:00:00.000002013,Comprehensive,1461.0,Manual,20.45,5,Grey,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,10000,525000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Automatic,22.0,5,Dark Black,4,FWD,5,Power,5
Kolkata,Diesel,Hatchback,43000,385000,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002017,Comprehensive,1186.0,Manual,24.0,5,White,3,FWD,5,Power,5
Kolkata,Cng,Hatchback,34144,498000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002021,Comprehensive,998.0,Manual,32.52,5,Silver,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,6669,625000,1,Hyundai,Hyundai Grand i10 Nios,1970-01-01 00:00:00.000002021,Third Party insurance,1197.0,Manual,20.7,5,Blue,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,22618,494000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002019,Third Party insurance,1197.0,Manual,18.9,5,Orange,4,FWD,5,Power,5
Kolkata,Cng,Hatchback,27042,462000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002019,Comprehensive,998.0,Manual,32.52,5,Blue,3,FWD,5,Power,5
Kolkata,Petrol,SUV,38224,710000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002016,Comprehensive,1591.0,Manual,13.0,5,Black,4,FWD,5,Power,5
Kolkata,Petrol,Sedan,23379,889000,1,Honda,Honda City,1970-01-01 00:00:00.000002018,Comprehensive,1497.0,Automatic,18.0,5,Silver,4,FWD,5,Power,4
Kolkata,Diesel,Sedan,47000,2099000,1,Mercedes-Benz,Mercedes-Benz CLA,1970-01-01 00:00:00.000002018,Comprehensive,2143.0,Automatic,17.9,5,Silver,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,21388,304000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002019,Comprehensive,796.0,Manual,22.05,5,Red,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,23005,308000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002015,Comprehensive,998.0,Manual,18.9,5,Silver,3,FWD,5,Power,4
Kolkata,Petrol,Sedan,7308,1550000,1,Hyundai,Hyundai Elantra,1970-01-01 00:00:00.000002021,Comprehensive,1999.0,Automatic,14.62,5,Black,4,FWD,5,Power,4
Kolkata,Diesel,Sedan,90000,500000,1,BMW,BMW 3 Series,1970-01-01 00:00:00.000002008,Third Party insurance,1995.0,Automatic,13.2,5,Green,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,60000,150000,1,Chevrolet,Chevrolet Beat,1970-01-01 00:00:00.000002013,Third Party insurance,1199.0,Manual,18.6,5,Dark Black,4,FWD,5,Power,5
Kolkata,Petrol,Hatchback,60000,395000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002016,Third Party insurance,1199.0,Manual,16.2,5,Orange,3,FWD,5,Power,5
Kolkata,Petrol,SUV,36674,1400000,1,Kia,Kia Seltos,1970-01-01 00:00:00.000002020,Comprehensive,1353.0,Automatic,16.5,5,Black,4,FWD,5,Electric,5
Kolkata,Petrol,Hatchback,20000,450000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002019,Third Party insurance,998.0,Automatic,21.79,5,Dark Black,3,FWD,5,Power,5
Kolkata,Petrol,Sedan,17153,495000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002018,Comprehensive,1197.0,Manual,19.0,5,Grey,4,FWD,5,Power,4
Kolkata,Diesel,SUV,39000,1078000,1,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002018,Comprehensive,2179.0,Manual,16.0,7,White,4,FWD,7,Power,5
Kolkata,Petrol,Hatchback,32165,459999,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002020,Comprehensive,998.0,Manual,21.79,5,Orange,3,FWD,5,Power,5
Kolkata,Petrol,Sedan,27447,560000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002018,Third Party insurance,1598.0,Manual,15.41,5,Grey,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,26305,259000,1,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002015,Comprehensive,796.0,Manual,22.74,5,Red,3,FWD,5,Power,5
Kolkata,Petrol,Hatchback,20000,130000,1,Maruti,Maruti Alto,1970-01-01 00:00:00.000002008,Third Party insurance,796.0,Manual,19.7,5,Dark Black,3,2WD,5,Manual,5
Kolkata,Petrol,Hatchback,17024,272000,2,Datsun,Datsun RediGO,1970-01-01 00:00:00.000002018,Comprehensive,799.0,Manual,22.7,5,Grey,3,2WD,5,Power,5
Kolkata,Petrol,Sedan,9243,982000,1,Honda,Honda City,1970-01-01 00:00:00.000002020,Third Party insurance,1498.0,Automatic,18.3,5,Red,4,FWD,5,Electric,4
Kolkata,Petrol,Sedan,100000,425000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002017,Comprehensive,1598.0,Manual,15.41,5,Silver,4,FWD,5,Power,4
Kolkata,Petrol,Hatchback,19280,297000,1,Datsun,Datsun GO,1970-01-01 00:00:00.000002017,Comprehensive,1198.0,Manual,20.63,5,Blue,3,FWD,5,Power,5
